Class,Region ID,Centroid X,Centroid Y,Orientation,Percent Filled,Aspect Ratio
watch,11,149.86,257.544,-1.49146,100,0.165316
watch,12,305.5,233.468,-0.105806,100,0.749609
watch,1,373.619,271.846,-0.18268,100,0.103922
watch,2,97.5,260.5,0,100,1
watch,3,0,0,0,0,0
watch,4,482.5,248.5,1.5708,100,1
watch,5,521.667,247.333,0.785398,100,2
watch,6,502.5,247.5,1.5708,100,1
watch,7,560.333,246.667,0.785398,100,2
watch,8,541.333,246.667,0.785398,100,2
watch,9,149.18,256.503,-1.49222,100,0.164326
watch,10,305.437,233.486,-0.107104,100,0.749609
watch,1,373.619,271.846,-0.18268,100,0.103922
watch,2,97.5,260.5,0,100,1
watch,3,0,0,0,0,0
watch,4,482.5,248.5,1.5708,100,1
watch,5,521.667,247.333,0.785398,100,2
watch,6,502.5,247.5,1.5708,100,1
watch,7,560.333,246.667,0.785398,100,2
watch,8,541.333,246.667,0.785398,100,2
watch,9,149.18,256.503,-1.49222,100,0.164326
watch,10,305.437,233.486,-0.107104,100,0.749609
watch,1,0,0,0,0,0
watch,2,0,0,0,0,0
watch,3,369.644,269.391,-0.176974,100,0.119231
watch,4,89.75,256,-0.991603,100,0.5
watch,5,520.5,245.5,1.5708,100,1
watch,6,500.222,245.556,-0.248211,100,0.5
watch,7,480.133,245.867,-0.785398,100,0.666667
watch,8,559.333,244.667,0.785398,100,2
watch,9,539.667,245,1.5708,100,1
watch,10,141.891,252.693,-1.48281,100,0.164818
watch,11,304.62,233.052,-0.12727,100,0.749609
watch,1,80.1387,230.149,1.52774,100,14.7812
watch,2,316.94,241.234,0.00195455,100,0.749609
watch,1,78.0806,230.258,1.5317,100,14.5538
watch,2,317.126,241.319,0.00169779,100,0.749609
watch,1,79.1515,229.515,1.53015,100,14.5147
watch,2,317.024,241.279,0.00173844,100,0.749609
watch,1,78.8114,228.982,1.52122,100,15.0833
watch,2,317.089,241.207,0.00201987,100,0.749609
watch,1,76.9404,229.103,1.52744,100,14.8966
watch,2,317.203,241.411,0.00158839,100,0.749609
watch,1,77.3124,228.086,1.52871,100,14.4789
watch,2,317.238,241.315,0.0014227,100,0.749609
watch,1,76.5459,229.348,1.52485,100,15.0192
watch,2,317.306,240.94,0.00115714,100,0.749609
watch,1,77.2,231.586,1.53036,100,14.625
watch,2,317.202,240.805,0.0010354,100,0.749609
watch,1,77.2571,231.843,1.52948,100,14.831
watch,2,317.247,240.752,0.00113972,100,0.749609
watch,1,77.2571,231.843,1.52948,100,14.831
watch,2,317.247,240.752,0.00113972,100,0.749609
watch,1,0,0,0,0,0
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,0,0,0,0,0
watch,5,0,0,0,0,0
watch,6,318.624,375.171,0.00364159,100,2.82743
watch,7,58.3154,229.308,1.52349,100,16.2623
watch,8,318.655,95.4222,-0.00326397,100,0.319249
watch,1,0,0,0,0,0
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,0,0,0,0,0
watch,5,0,0,0,0,0
watch,6,318.429,374.363,0.00436429,100,2.82743
watch,7,54.2864,226.61,1.52802,100,15.6429
watch,8,319.196,94.3882,-0.00162079,100,0.312989
watch,1,0,0,0,0,0
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,0,0,0,0,0
watch,5,0,0,0,0,0
watch,6,318.171,374.326,0.00525517,100,2.79039
watch,7,0,0,0,0,0
watch,8,59.0747,228.029,1.53266,100,15.4853
watch,9,319.174,94.8113,-0.00163947,100,0.317684
watch,1,0,0,0,0,0
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,0,0,0,0,0
watch,5,318.136,375.222,0.00532899,100,2.81498
watch,6,59.125,230.031,1.52986,100,15.6818
watch,7,319.057,95.5783,-0.00201338,100,0.319249
watch,1,0,0,0,0,0
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,0,0,0,0,0
watch,5,318.118,374.684,0.00541687,100,2.80263
watch,6,0,0,0,0,0
watch,7,59.2121,228.076,1.52864,100,15.4225
watch,8,319.06,95.0555,-0.0020008,100,0.317684
watch,1,0,0,0,0,0
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,0,0,0,0,0
watch,5,0,0,0,0,0
watch,6,0,0,0,0,0
watch,7,318.346,374.804,0.00461192,100,2.79039
watch,8,0,0,0,0,0
watch,9,60.2238,228.973,1.5253,100,12.5417
watch,10,318.534,96.6479,-0.00339892,100,0.322379
watch,1,0,0,0,0,0
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,0,0,0,0,0
watch,5,318.317,374.796,0.00472152,100,2.81498
watch,6,58.5025,227.227,1.52604,100,16.7966
watch,7,318.929,95.1362,-0.00240082,100,0.319249
watch,1,0,0,0,0,0
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,0,0,0,0,0
watch,5,318.396,374.548,0.00445033,100,2.79039
watch,6,0,0,0,0,0
watch,7,60.197,228.833,1.52767,100,15.6818
watch,8,318.754,95.0297,-0.00293585,100,0.320814
watch,1,0,0,0,0,0
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,0,0,0,0,0
watch,5,318.341,374.943,0.00462452,100,2.79039
watch,6,0,0,0,0,0
watch,7,60.9384,230.064,1.52549,100,16.1786
watch,8,318.667,95.4381,-0.00321395,100,0.322379
watch,1,0,0,0,0,0
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,318.495,374.691,0.00410699,100,2.79039
watch,5,0,0,0,0,0
watch,6,61.0113,230.085,1.52844,100,16.1786
watch,7,318.678,95.2078,-0.00317011,100,0.322379
watch,1,0,0,0,0,0
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,318.495,374.691,0.00410699,100,2.79039
watch,5,0,0,0,0,0
watch,6,61.0113,230.085,1.52844,100,16.1786
watch,7,318.678,95.2078,-0.00317011,100,0.322379
watch,1,0,0,0,0,0
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,0,0,0,0,0
watch,5,0,0,0,0,0
watch,6,319.037,378.078,0.00216071,100,2.8914
watch,7,0,0,0,0,0
watch,8,61.4115,235.499,1.52501,100,14.9516
watch,9,318.023,98.4836,-0.00535061,100,0.333333
watch,1,0,0,0,0,0
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,0,0,0,0,0
watch,5,319.101,378.398,0.00194677,100,2.90455
watch,6,0,0,0,0,0
watch,7,60.8263,236.394,1.5153,100,15.6207
watch,8,318.082,98.7933,-0.00518548,100,0.333333
watch,1,0,0,0,0,0
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,0,0,0,0,0
watch,5,319.125,377.725,0.00186977,100,2.8914
watch,6,0,0,0,0,0
watch,7,60.532,234.717,1.52016,100,14.9091
watch,8,318.02,98.0982,-0.00534329,100,0.331768
watch,1,0,0,0,0,0
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,0,0,0,0,0
watch,5,0,0,0,0,0
watch,6,319.166,377.48,0.0017486,100,2.90455
watch,7,58.3592,233.789,1.5249,100,15.2615
watch,8,318.167,97.7036,-0.00487467,100,0.328639
watch,1,0,0,0,0,0
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,0,0,0,0,0
watch,5,0,0,0,0,0
watch,6,319.055,377.058,0.00212083,100,2.87838
watch,7,59.3543,233.646,1.52518,100,14.9077
watch,8,318.169,97.3354,-0.00484898,100,3.05742
watch,1,326.35,380.628,-0.0228278,100,0.344288
watch,2,0,0,0,0,0
watch,3,578.899,226.162,1.46419,100,7.64486
watch,4,635.185,0.814815,0.106729,100,0.142857
watch,5,307.515,97.8905,-0.0295608,100,0.345853
watch,1,326.822,381.589,-0.0241037,100,0.342723
watch,2,0,0,0,0,0
watch,3,580.497,227.363,1.46454,100,7.83978
watch,4,635.565,0.782609,0.118795,100,6.81667
watch,5,307.113,98.7893,-0.0313378,100,0.350548
watch,1,326.56,379.974,-0.0236413,100,2.87838
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,576.776,224.44,1.46812,100,7.64246
watch,5,0,0,0,0,0
watch,6,308.281,96.2964,-0.0298417,100,2.93119
watch,1,327.478,381.902,-0.0260255,100,0.342723
watch,2,0,0,0,0,0
watch,3,575.4,227.121,1.46105,100,7.78947
watch,4,636.421,0.842105,0.176909,100,0.166667
watch,5,307.379,98.4527,-0.0308208,100,0.348983
watch,1,327.634,382.424,-0.026325,100,0.341158
watch,2,0,0,0,0,0
watch,3,573.74,228.273,1.46302,100,7.67241
watch,4,635.172,0.862069,0.106729,100,0.190476
watch,5,307.508,98.6536,-0.0299712,100,0.350548
watch,1,327.634,382.424,-0.026325,100,0.341158
watch,2,0,0,0,0,0
watch,3,573.74,228.273,1.46302,100,7.67241
watch,4,635.172,0.862069,0.106729,100,0.190476
watch,5,307.508,98.6536,-0.0299712,100,0.350548
watch,1,329.653,386.256,-0.0310583,100,0.333333
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,564.153,234.442,1.45697,100,7.67797
watch,5,623.437,3.09105,0.102905,100,0.181818
watch,6,306.523,102.075,-0.0262168,100,0.361502
watch,1,330.148,386.943,-0.0322708,100,0.331768
watch,2,0,0,0,0,0
watch,3,563.493,235.363,1.45442,100,7.75472
watch,4,621.037,3.43904,0.0991566,100,5.36022
watch,5,306.017,102.936,-0.0264998,100,0.364632
watch,1,329.787,386.615,-0.0313228,100,0.331768
watch,2,0,0,0,0,0
watch,3,563.896,234.865,1.45243,100,7.65766
watch,4,622.154,3.31271,0.103361,100,5.46238
watch,5,306.382,102.369,-0.0259091,100,0.361502
watch,1,329.759,386.379,-0.0313167,100,0.333333
watch,2,0,0,0,0,0
watch,3,564.27,234.088,1.45739,100,7.71006
watch,4,625.928,2.61889,0.104286,100,0.1875
watch,5,306.988,101.542,-0.0266435,100,2.77826
watch,1,330.31,387.035,-0.0326687,100,0.331768
watch,2,0,0,0,0,0
watch,3,563.264,234.775,1.45583,100,7.86364
watch,4,626.814,2.48775,0.104832,100,5.2
watch,5,307,101.888,-0.027314,100,0.361502
watch,1,330.107,386.46,-0.0322842,100,0.333333
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,563.664,233.833,1.45448,100,7.73563
watch,5,630.81,1.72222,0.108958,100,5.68182
watch,6,307.593,100.791,-0.0279266,100,0.358372
watch,1,330.604,387.232,-0.0334464,100,0.331768
watch,2,0,0,0,0,0
watch,3,562.763,234.94,1.45252,100,7.55357
watch,4,628.156,2.32596,0.110343,100,0.190476
watch,5,307.098,101.896,-0.0278775,100,0.363067
watch,1,330.464,386.914,-0.0331508,100,0.333333
watch,2,0,0,0,0,0
watch,3,562.466,234.639,1.45517,100,7.71915
watch,4,629.106,2.08829,0.106945,100,0.184211
watch,5,307.321,101.395,-0.0278058,100,0.361502
watch,1,330.497,387.112,-0.0331514,100,0.331768
watch,2,0,0,0,0,0.176471
watch,3,562.059,235.071,1.45774,100,7.57714
watch,4,628.156,2.32596,0.110343,100,0.190476
watch,5,307.303,101.65,-0.027202,100,0.361502
watch,1,330.338,387.023,-0.0327203,100,0.331768
watch,2,223.5,214,-1.01722,100,0.230769
watch,3,562.592,234.86,1.45411,100,7.8
watch,4,628.807,2.17755,0.108618,100,0.205128
watch,5,307.508,101.399,-0.0270086,100,2.77826
watch,1,330.338,387.023,-0.0327203,100,0.331768
watch,2,223.5,214,-1.01722,100,0.230769
watch,3,562.592,234.86,1.45411,100,7.8
watch,4,628.807,2.17755,0.108618,100,0.205128
watch,5,307.508,101.399,-0.0270086,100,2.77826
watch,1,330.338,387.023,-0.0327203,100,0.331768
watch,2,223.5,214,-1.01722,100,0.230769
watch,3,562.592,234.86,1.45411,100,7.8
watch,4,628.807,2.17755,0.108618,100,0.205128
watch,5,307.508,101.399,-0.0270086,100,2.77826
watch,1,330.589,388.41,-0.0328725,100,0.328638
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,560.826,237.557,1.45083,100,7.65217
watch,5,620.392,3.75478,0.103643,100,0.206349
watch,6,306.668,103.255,-0.0237313,100,0.364632
watch,1,330.586,388.453,-0.0328552,100,0.328638
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,0,0,0,0,0
watch,5,561.497,237.896,1.44902,100,7.68333
watch,6,621.134,3.61379,0.104951,100,0.196721
watch,7,306.729,103.228,-0.0241657,100,0.364632
watch,1,330.406,388.409,-0.0323363,100,0.327074
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,0,0,0,0,0
watch,5,561.083,238.108,1.45704,100,7.68333
watch,6,620.083,3.83436,0.104334,100,0.203125
watch,7,306.813,103.222,-0.0229788,100,0.364632
watch,1,330.654,388.425,-0.0330111,100,0.328638
watch,2,0,0,0,0,0
watch,3,0,0,0,0,0
watch,4,0,0,0,0,0
watch,5,560.564,237.6,1.45264,100,7.81667
watch,6,624.427,3.08746,0.110963,100,0.192308
watch,7,307.465,102.431,-0.0240079,100,0.363067
watch,1,330.94,388.661,-0.03372,100,0.328638
watch,2,0,0,0,0,0
watch,3,216.5,216,-1.01722,100,0.230769
watch,4,560.145,237.303,1.45244,100,7.52137
watch,5,626.235,2.74921,0.112365,100,5.41371
watch,6,307.723,102.315,-0.0246362,100,0.363067
watch,1,331.329,388.863,-0.0347599,100,0.328638
watch,2,0,0,0,0,0
watch,3,216.5,216,-1.01722,100,0.1875
watch,4,559.628,237.848,1.45437,100,7.60345
watch,5,625.466,2.80645,0.106822,100,0.208333
watch,6,307.369,102.686,-0.0254874,100,0.364632
watch,1,331.205,388.6,-0.0344826,100,0.328638
watch,2,0,0,0,0,0
watch,3,214.5,216,-1.01722,100,0.230769
watch,4,559.378,237.236,1.45225,100,7.71552
watch,5,627.102,2.50995,0.106997,100,0.204545
watch,6,307.759,102.053,-0.025233,100,0.363067
thumb,1,248.469,213.025,-0.547471,100,0.749609
thumb,1,249.514,221.176,-0.612009,100,0.749609
thumb,1,0,0,0,0,0
thumb,2,261.033,217.443,-0.549175,100,1.33403
thumb,1,282.286,226.33,-0.36583,100,0.749609
thumb,1,290.682,235.752,-0.110419,100,1.33403
thumb,1,290.682,235.752,-0.110419,100,1.33403
thumb,1,290.682,235.752,-0.110419,100,1.33403
thumb,1,347.496,283.628,-0.547552,100,0.533333
thumb,2,339.513,268.644,-1.04427,100,1
thumb,3,373.045,266.327,1.45211,100,2.09804
thumb,4,330.908,249.213,-0.481145,100,0.517241
thumb,5,348.222,230.444,0.248211,100,0.5
thumb,6,280.781,211.643,-0.396676,100,0.749609
thumb,1,293.312,270.875,-0.291394,100,0.434783
thumb,2,267.225,205.407,-0.467454,100,0.749609
thumb,1,287.667,272.667,-0.785398,100,0.5
thumb,2,266.517,204.806,-0.470535,100,0.749609
thumb,1,265.984,204.617,-0.473618,100,0.749609
thumb,1,265.571,204.474,-0.476096,100,0.749609
thumb,1,0,0,0,0,0
thumb,2,265.404,204.163,-0.476313,100,0.749609
thumb,1,264.809,203.768,-0.478645,100,0.749609
thumb,1,264.753,203.786,-0.479021,100,0.749609
thumb,1,264.093,203.493,-0.48243,100,0.749609
thumb,1,264.12,203.523,-0.482489,100,0.749609
thumb,1,263.906,203.577,-0.484148,100,0.749609
thumb,1,324.526,278.079,-0.413041,100,0.571429
thumb,2,315.441,258.667,-0.457019,100,0.55814
thumb,3,334.444,237.222,1.32258,100,0.5
thumb,4,271.403,208.736,-0.447356,100,0.749609
thumb,1,358.966,282.833,1.1221,100,1.44509
thumb,2,388.177,274.427,1.33215,100,2.5817
thumb,3,348.85,260.982,-0.446752,100,0.517241
thumb,4,365.146,242.5,0.663215,100,1.5
thumb,5,289.324,218.121,-0.392075,100,0.749609
thumb,6,19.6383,7.06818,-0.219782,100,0.327869
thumb,1,367.563,303.716,-0.401251,100,0.555556
thumb,2,360.658,289.891,-1.03657,100,1.07692
thumb,3,389.597,285.449,1.34838,100,2.44898
thumb,4,352.549,272.454,-0.486687,100,0.636364
thumb,5,367.778,254.417,0.865383,100,1.66667
thumb,6,290.784,218.474,-0.38004,100,0.749609
thumb,1,0,0,0,0,0
thumb,2,293.475,220.319,-0.367115,100,0.749609
thumb,1,294.386,220.986,-0.367394,100,0.749609
thumb,1,293.229,220.244,-0.374263,100,0.749609
thumb,1,290.865,218.884,-0.385666,100,0.749609
thumb,1,289.439,218.081,-0.391876,100,0.749609
thumb,1,288.923,218.218,-0.402424,100,0.749609
thumb,2,21.5542,7.5,-0.249385,100,0.349206
thumb,1,0,0,0,0,0
thumb,2,287.433,217.321,-0.403348,100,0.749609
thumb,3,14.4615,4.99712,-0.258683,100,0.264692
thumb,1,0,0,0,0,0
thumb,2,287.433,217.321,-0.403348,100,0.749609
thumb,3,14.4615,4.99712,-0.258683,100,0.264692
thumb,1,266.28,207.204,-0.478434,100,0.749609
thumb,1,267.189,207.048,-0.47162,100,0.749609
thumb,1,269.299,207.706,-0.459561,100,0.749609
wallet,1,324.858,251.287,-0.0938446,100,0.749609
wallet,1,324.858,251.287,-0.0938446,100,0.749609
wallet,1,330.97,256.812,-0.111374,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,0,0,0,0,0
wallet,3,331.913,268.447,-0.115901,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,0,0,0,0,0
wallet,3,0,0,0,0,0
wallet,4,332.51,264.976,-0.14017,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,337.651,262.353,-0.155524,100,0.749609
wallet,1,334.401,260.073,-0.14477,100,1.33403
wallet,1,0,0,0,0,0
wallet,2,334.813,261.78,-0.134882,100,0.749609
wallet,1,609.518,449.741,-1.54561,100,5
wallet,2,333.281,261.703,-0.134892,100,0.749609
wallet,1,333.474,261.317,-0.134639,100,0.749609
wallet,1,633.746,442.323,0.0623928,100,1.25
wallet,2,333.554,260.631,-0.139489,100,1.33403
wallet,1,0,0,0,0,0
wallet,2,595.5,454,1.5708,100,2
wallet,3,0,0,0,0,0
wallet,4,0,0,0,0,0
wallet,5,333.16,260.465,-0.136286,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,595.5,454,1.5708,100,2
wallet,3,0,0,0,0,0
wallet,4,0,0,0,0,0
wallet,5,333.16,260.465,-0.136286,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,595.5,454,1.5708,100,2
wallet,3,0,0,0,0,0
wallet,4,0,0,0,0,0
wallet,5,333.16,260.465,-0.136286,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,343.354,254.565,-0.15814,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,341.812,250.099,-0.145105,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,0,0,0,0,0
wallet,3,341.52,250.299,-0.145461,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,340.369,246.407,-0.138637,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,0,0,0,0,0
wallet,3,340.304,249.596,-0.135593,100,1.33403
wallet,1,0,0,0,0,0
wallet,2,0,0,0,0,0
wallet,3,342.363,252.807,-0.133466,100,0.749609
wallet,1,342.434,253.722,-0.131885,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,0,0,0,0,0
wallet,3,341.126,251.518,-0.145745,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,0,0,0,0,0
wallet,3,341.398,251.271,-0.147531,100,0.749609
wallet,1,275.944,180.943,-0.412066,100,1.33403
wallet,1,283.603,165.34,-0.280533,100,0.749609
wallet,1,280.726,163.723,-0.287819,100,1.33403
wallet,1,278.147,168.791,-0.301789,100,0.749609
wallet,1,274.079,173.624,-0.316795,100,0.749609
wallet,1,268.328,175.201,-0.333489,100,0.749609
wallet,1,265.813,172.645,-0.339243,100,1.33403
wallet,1,265.409,173.986,-0.342765,100,0.749609
wallet,1,263.729,173.003,-0.350335,100,1.33403
wallet,1,0,0,0,0,0
wallet,2,263.702,176.435,-0.355951,100,1.33403
wallet,1,0,0,0,0,0
wallet,2,263.702,176.435,-0.355951,100,1.33403
wallet,1,0,0,0,0,0
wallet,2,260.726,178.223,-0.373186,100,0.749609
wallet,1,260.664,177.701,-0.372928,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,260.978,179.357,-0.373305,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,260.754,177.011,-0.370521,100,0.749609
wallet,1,580.095,270.905,0.785398,100,1
wallet,2,0,0,0,0,0
wallet,3,260.82,179.104,-0.371713,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,259.619,177.216,-0.3774,100,0.749609
wallet,1,260.223,179.121,-0.375551,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,279.832,180.824,-0.212162,100,0.749609
wallet,1,283.886,182.646,-0.192759,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,285.021,184.691,-0.185586,100,0.749609
wallet,1,285.408,186.339,-0.182473,100,0.749609
wallet,1,285.408,186.339,-0.182473,100,0.749609
wallet,1,296.411,195.63,-0.133229,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,295.09,194.308,-0.137528,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,294.327,193.716,-0.141288,100,0.749609
wallet,1,295.657,194.611,-0.133931,100,0.749609
wallet,1,295.794,194.013,-0.134083,100,0.749609
wallet,1,295.628,193.102,-0.135909,100,0.749609
wallet,1,296.011,193.655,-0.13238,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,295.304,192.177,-0.136511,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,294.947,191.867,-0.138805,100,0.749609
wallet,1,295.489,192.23,-0.135082,100,0.749609
wallet,1,295.489,192.23,-0.135082,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,297.379,192.501,-0.131371,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,297.906,192.656,-0.127131,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,0,0,0,0,0
wallet,3,0,0,0,0,0
wallet,4,298.543,193.419,-0.12372,100,0.749609
wallet,1,0,0,0,0,0
wallet,2,298.265,193.29,-0.124018,100,0.749609
j card,1,0,0,0,0,0
j card,2,305.5,317.583,0,100,0.2
j card,3,293,317.556,0,100,0.2
j card,4,0,0,0,0,0
j card,5,0,0,0,0,0
j card,6,272.863,312.972,1.34124,100,1.7
j card,7,303.878,298.366,-0.0146177,100,0.227273
j card,8,303.412,287.255,0.361825,100,0.5
j card,9,314.338,274.594,0.544679,100,1.77872
j card,10,332.812,201.781,-1.18107,100,1.14286
j card,11,288.817,215.578,1.18334,100,1.55245
j card,12,0,0,0,0,0
j card,13,638.667,150,1.5708,100,5
j card,14,267.753,210.336,-0.404169,100,0.749609
j card,1,262.145,314.957,1.28125,100,2.22222
j card,2,292.465,299.726,-0.0186296,100,0.230769
j card,3,0,0,0,0,0
j card,4,303.575,275.358,0.606249,100,2.9
j card,5,280.317,226.511,0.530509,100,2.70032
j card,6,322.618,203.076,-1.22328,100,1.20833
j card,7,273.808,195.099,-0.364565,100,0.489796
j card,8,0,0,0,0,0
j card,9,473.75,51.8333,0.152939,100,0.666667
j card,10,0,0,0,0,0
j card,11,0,0,0,0,0
j card,12,638.667,0.333333,0.785398,100,3.33333
j card,13,0,0,0,0,0
j card,14,182.437,219.566,-1.14779,100,0.950397
j card,1,336,292.333,0,100,2
j card,2,340.333,277.667,-0.785398,100,1.33333
j card,3,456.003,288.309,-1.11877,100,1.00383
j card,4,350.25,269.333,-0.982794,100,0.8
j card,5,0,0,0,0,0
j card,6,428.333,264.667,0.785398,100,2
j card,7,0,0,0,0,0
j card,8,360.25,262.333,-0.982794,100,0.8
j card,9,496.677,273.752,1.24544,100,1.44833
j card,10,0,0,0,0,0
j card,11,338.556,217.778,1.32258,100,2
j card,12,351,216.778,1.96451e-10,100,1
j card,13,364,216.222,0,100,1
j card,14,440.667,211.333,0.785398,100,2
j card,15,471.009,220.842,0.35342,100,0.755
j card,16,450.667,203.333,0.785398,100,2
j card,17,477.032,200.525,-0.0459075,100,0.266079
j card,18,503.734,187.299,1.27229,100,1.62687
j card,19,292.886,225.661,-0.225945,100,0.749609
j card,1,0,0,0,0,0
j card,2,0,0,0,0,0
j card,3,306.615,302.321,0.222911,100,0.428571
j card,4,310.481,276.946,-0.0885594,100,0.363636
j card,5,304.018,213.993,0.521015,100,2.92683
j card,6,297.097,187.036,-0.434893,100,0.727273
j card,7,397.5,109.5,1.5708,100,1
j card,8,0,0,0,0,0
j card,9,453.375,1.20833,-1.26227,100,0.692308
j card,10,173.113,228.795,-1.34571,100,1.07159
j card,1,0,0,0,0,0
j card,2,339.778,280.556,0.248211,100,0.5
j card,3,455.236,291.64,-1.10956,100,1
j card,4,349.778,272.556,0.248211,100,0.5
j card,5,0,0,0,0,0
j card,6,0,0,0,0,0
j card,7,0,0,0,0,0
j card,8,359.5,265.5,0,100,1
j card,9,495.652,277.793,1.25213,100,1.48604
j card,10,0,0,0,0,0
j card,11,363.556,219.778,1.32258,100,2
j card,12,350.667,219.833,0.354313,100,1
j card,13,338.444,220.222,1.32258,100,0.5
j card,14,0,0,0,0,0
j card,15,470.477,224.709,0.383766,100,0.76699
j card,16,450.667,207.333,0.785398,100,2
j card,17,476.57,204.568,-0.0434865,100,0.27027
j card,18,457.667,200.667,-0.785398,100,0.5
j card,19,503.26,191.786,1.36537,100,1.68333
j card,20,485.5,188.417,0,100,0.166667
j card,21,475,188.444,2.5764e-11,100,0.166667
j card,22,293.254,225.353,-0.223942,100,1.33403
j card,1,0,0,0,0,0
j card,2,282.333,298.667,0.785398,100,3.33333
j card,3,303.621,283.632,0.0489745,100,0.227273
j card,4,0,0,0,0,0
j card,5,313.963,258.704,-0.206359,100,0.461538
j card,6,327.863,210.843,-0.105468,100,0.538462
j card,7,295.15,218.103,0.528751,100,2.80041
j card,8,332.13,201.889,-1.27332,100,0.36
j card,9,0,0,0,0,0
j card,10,289.185,190.245,-0.380695,100,0.6
j card,11,434,146.5,0,100,0.5
j card,12,0,0,0,0,0
j card,13,177.949,223.002,-1.22092,100,0.965726
j card,1,0,0,0,0,0
j card,2,0,0,0,0,0
j card,3,298.08,282.457,0.034922,100,0.25
j card,4,0,0,0,0,0
j card,5,0,0,0,0,0
j card,6,289.809,218.429,0.52581,100,2.85185
j card,7,325.5,205.5,-1.33897,100,3
j card,8,283.695,191.132,-0.390858,100,0.692308
j card,9,0,0,0,0,0
j card,10,166.567,228.03,-1.35443,100,1.08617
j card,1,275.444,298.222,1.32258,100,0.5
j card,2,297.187,283.757,0.0221331,100,0.24
j card,3,306,259.667,3.27418e-11,100,0.4
j card,4,320.333,212.242,-0.210962,100,0.5
j card,5,288.373,219.59,0.530548,100,2.78072
j card,6,324.444,206.778,-1.32258,100,2
j card,7,0,0,0,0,0
j card,8,281.887,192.213,-0.416853,100,0.642857
j card,9,0,0,0,0,0
j card,10,0,0,0,0,0
j card,11,167.538,226.965,-1.33364,100,1.04814
j card,1,270.444,299.222,1.32258,100,0.333333
j card,2,290.749,283.903,0.043347,100,0.285714
j card,3,0,0,0,0,0
j card,4,300,259.667,3.27418e-11,100,0.333333
j card,5,315,212.375,-0.169416,100,0.388889
j card,6,282.739,219.426,0.521591,100,2.89286
j card,7,0,0,0,0,0.153846
j card,8,276.101,192.036,-0.359972,100,0.6
j card,9,166.124,226.413,-1.32905,100,1.03011
j card,1,326.19,280.286,0.287849,100,1.33333
j card,2,441.949,292.12,-1.08724,100,0.996564
j card,3,336.25,272.333,-0.982794,100,0.8
j card,4,427.333,268.333,-0.785398,100,0.5
j card,5,414.333,268.333,-0.785398,100,0.5
j card,6,440.333,267.333,-0.785398,100,0.5
j card,7,346.25,265.333,-0.982794,100,0.8
j card,8,482.669,278.252,1.25865,100,1.38359
j card,9,417.667,222.333,0.785398,100,2
